OrphaCode,DiseaseName,AgeOfOnset,TypeOfInheritance,urgency_tier,onset_score,rarity_weight,OMIM,MONDO,ICD-10,DisorderType
440368,Necrotizing soft tissue infection,All ages,Not applicable,3,4,5.0,,18602.0,M72.6,Disease
440713,Isolated sedoheptulokinase deficiency,"Antenatal, Neonatal",Autosomal recessive,1,9,7.0,617213.0,14969.0,E88.8,Disease
440727,Combined hamartoma of the retina and retinal pigment epithelium,Childhood,Not applicable,2,6,7.0,,18607.0,D31.2,Disease
440731,L-ferritin deficiency,Childhood,"Autosomal dominant, Autosomal recessive",2,6,7.0,615604.0,14274.0,E83.1,Biological anomaly
440427,Severe early-onset pulmonary alveolar proteinosis due to MARS deficiency,"Childhood, Infancy",Autosomal recessive,2,7,7.0,615486.0,14206.0,J84.0,Disease
440437,Familial colorectal cancer Type X,"Adult, Elderly",Autosomal dominant,3,3,5.0,,18604.0,C18.7,Disease
440706,Ribose-5-P isomerase deficiency,Childhood,Autosomal recessive,2,6,7.0,608611.0,12073.0,G93.8,Disease
441447,Early-onset posterior subcapsular cataract,,"Autosomal dominant, Autosomal recessive",3,0,5.0,116600.0,18610.0,H26.0,Clinical subtype
441452,Early-onset lamellar cataract,,Autosomal dominant,3,0,5.0,116100.0,18611.0,H26.8,Clinical subtype
440987,Isolated agenesis of gallbladder,All ages,Not applicable,3,4,3.0,,7642.0,Q44.0,Morphological anomaly
443057,Sporadic porphyria cutanea tarda,,Multigenic/multifactorial,3,0,5.0,176090.0,8295.0,E80.1,Clinical subtype
443062,Familial porphyria cutanea tarda,,Autosomal dominant,3,0,5.0,176100.0,8296.0,E80.1,Clinical subtype
443079,Central serous chorioretinopathy,,Not applicable,3,0,5.0,,18616.0,H35.7,Disease
443084,Baroreflex failure,All ages,Not applicable,3,4,5.0,,18617.0,G90.4,Clinical syndrome
443070,Hemicrania continua,,Not applicable,3,0,5.0,,18615.0,G44.0,Disease
443073,Charcot-Marie-Tooth disease type 2S,"Adolescent, Adult, Childhood, Infancy",Autosomal recessive,2,7,7.0,616155.0,14511.0,G60.0,Disease
442835,Non-specific early-onset epileptic encephalopathy,"Infancy, Neonatal","Autosomal dominant, Autosomal recessive, Not applicable, X-linked recessive",1,8,5.0,617830.0,18614.0,G40.4,Disease
442582,AH amyloidosis,Neonatal,Not applicable,3,8,7.0,,18613.0,E85.9,Disease
443197,X-linked erythropoietic protoporphyria,Childhood,X-linked dominant,2,6,7.0,300752.0,10420.0,E80.0,Disease
3008,Pyruvate carboxylase deficiency,"Infancy, Neonatal","Autosomal recessive, Not applicable",1,8,6.0,266150.0,9949.0,E74.4,Disease
443192,Classic stiff person syndrome,Adult,Not applicable,3,3,5.0,184850.0,18625.0,G25.8,Clinical subtype
595,Centronuclear myopathy,"Adolescent, Adult, Childhood, Infancy, Neonatal","Autosomal dominant, Autosomal recessive, X-linked recessive",1,8,5.0,,18947.0,,Clinical group
443180,Spontaneous intracranial hypotension,"Adolescent, Adult, Childhood, Elderly",Not applicable,2,6,4.0,,18624.0,G96.0,Disease
443173,Postpartum psychosis,Adult,Not applicable,3,3,4.0,,18623.0,F53.1,Disease
443291,HIV-associated cancer,,Not applicable,3,0,5.0,,18628.0,B21.8,Particular clinical situation in a disease or syndrome
298,Mitochondrial neurogastrointestinal encephalomyopathy,"Adolescent, Adult, Childhood",Autosomal recessive,2,6,6.0,619780.0,17575.0,G71.3,Disease
396,Chronic hiccup,All ages,Not applicable,3,4,4.0,,18334.0,G25.8,Disease
443236,Postural orthostatic tachycardia syndrome due to NET deficiency,Adult,Autosomal dominant,3,3,7.0,604715.0,11479.0,I95.1,Disease
552,MODY,"Adolescent, Adult, Childhood","Autosomal dominant, Not applicable",2,6,3.0,616511.0,18911.0,E34.8,Disease
854,Non-malignant and non-cirrhotic portal vein thrombosis,All ages,Not applicable,3,4,6.0,,19431.0,I81,Clinical syndrome
443227,Paratyphoid fever,All ages,Not applicable,3,4,5.0,,18626.0,A01.4,Disease
443098,Hyperostosis cranialis interna,"Adolescent, Adult, Childhood",Autosomal dominant,2,6,7.0,144755.0,7765.0,M85.2,Disease
443087,"46,XY difference of sex development due to testicular 17,20-desmolase deficiency",Neonatal,Autosomal recessive,1,8,7.0,614279.0,13664.0,E29.1,Disease
443167,NUT midline carcinoma,"Adolescent, Adult, Childhood, Elderly",Not applicable,2,6,7.0,,5563.0,C80.9,Disease
130,Brugada syndrome,"Adult, Childhood","Autosomal dominant, Not applicable",2,6,3.0,616399.0,15263.0,I49.8,Disease
277,Severe combined immunodeficiency due to adenosine deaminase deficiency,"Infancy, Neonatal",Autosomal recessive,1,8,6.0,102700.0,7064.0,D81.3,Disease
443162,NDE1-related microhydranencephaly,"Antenatal, Neonatal",Autosomal recessive,1,9,7.0,605013.0,11504.0,Q04.8,Malformation syndrome
443159,Lymphoplasmacytic lymphoma without IgM production,,Not applicable,3,0,5.0,,18621.0,C83.0,Disease
443101,Hypothalamic adipsic hypernatraemia syndrome,,Not applicable,3,0,5.0,,18620.0,E23.3,Disease
443804,Focal stiff limb syndrome,Adult,Not applicable,3,3,5.0,184850.0,18629.0,G25.8,Clinical subtype
443811,PGM3-CDG,"Childhood, Infancy, Neonatal",Autosomal recessive,1,8,7.0,615816.0,14353.0,E77.8,Disease
443950,DNAJB2-related Charcot-Marie-Tooth disease type 2,Adult,Autosomal recessive,3,3,7.0,614881.0,,G60.0,Disease
443988,Ventriculomegaly-cystic kidney disease,Antenatal,Autosomal recessive,1,9,7.0,219730.0,9063.0,Q04.8,Disease
444092,Autoimmune interstitial lung disease-arthritis syndrome,"Childhood, Infancy",Autosomal dominant,2,7,7.0,616414.0,14629.0,M35.8,Disease
444099,Autosomal dominant spastic paraplegia type 73,Adult,Autosomal dominant,3,3,7.0,616282.0,14568.0,G11.4,Disease
444138,Peeling skin-leukonychia-acral punctate keratoses-cheilitis-knuckle pads syndrome,Infancy,Autosomal recessive,2,7,7.0,616295.0,14574.0,Q82.8,Disease
444002,11q22.2q22.3 microdeletion syndrome,"Infancy, Neonatal",Not applicable,2,8,7.0,,18632.0,Q93.5,Malformation syndrome
443995,Mandibulofacial dysostosis with alopecia,"Infancy, Neonatal","Autosomal dominant, Not applicable",2,8,7.0,616367.0,14608.0,Q75.4,Malformation syndrome
444048,"46,XX ovarian dysgenesis-short stature syndrome",Adolescent,Autosomal recessive,3,5,7.0,617690.0,14520.0,Q96.8,Disease
444013,Combined oxidative phosphorylation defect type 23,"Childhood, Infancy, Neonatal",Autosomal recessive,1,8,7.0,616198.0,14525.0,E88.8,Disease
444069,Lethal fetal brain malformation-duodenal atresia-bilateral renal hypoplasia syndrome,Antenatal,Autosomal recessive,1,9,7.0,243605.0,,Q87.8,Malformation syndrome
444051,20q11.2 microdeletion syndrome,"Antenatal, Neonatal",Not applicable,3,9,7.0,,18633.0,Q93.5,Malformation syndrome
444077,Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome,"Antenatal, Neonatal","Autosomal dominant, Not applicable",3,9,7.0,616368.0,14609.0,Q87.8,Malformation syndrome
444072,Cerebellar-facial-dental syndrome,"Antenatal, Neonatal",Autosomal recessive,1,9,7.0,616202.0,14529.0,Q87.0,Malformation syndrome
444463,Autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome due to TPP2 deficiency,"Childhood, Infancy",Autosomal recessive,2,7,7.0,619220.0,18636.0,D89.8,Disease
444490,Familial chylomicronemia syndrome,"Adolescent, Adult, Childhood, Infancy",Autosomal recessive,2,7,6.0,144650.0,18637.0,E78.3,Disease
444316,Idiopathic phalangeal acro-osteolysis,,Not applicable,3,0,5.0,,18635.0,M89.5,Disease
444458,Combined oxidative phosphorylation defect type 24,Infancy,Autosomal recessive,2,7,7.0,616239.0,14547.0,E88.8,Disease
445110,Limb-girdle muscular dystrophy due to POMK deficiency,Infancy,Autosomal recessive,2,7,7.0,616094.0,14489.0,G71.0,Disease
445062,Juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome,"Adolescent, Childhood, Infancy",Autosomal recessive,2,7,7.0,616192.0,14523.0,G31.8,Disease
445038,3-methylglutaconic aciduria-neonatal cataract-neurologic involvement-congenital neutropenia syndrome,"Antenatal, Neonatal",Autosomal recessive,1,9,7.0,616271.0,,E71.1,Disease
445018,Syndromic autoimmune enteropathy due to LRBA deficiency,"Childhood, Infancy",Autosomal recessive,2,7,7.0,614700.0,13863.0,D81.8,Disease
447731,NIK deficiency,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,620449.0,18642.0,D81.8,Disease
447737,Combined immunodeficiency due to DOCK2 deficiency,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,616433.0,14637.0,D81.8,Disease
447740,Aggressive periodontitis,Adolescent,Autosomal recessive,3,5,5.0,,18643.0,D71,Disease
447881,Idiopathic dropped head syndrome,All ages,Not applicable,3,4,5.0,,18654.0,G72.8,Clinical syndrome
447877,Polymerase proofreading-related polyposis,Childhood,Autosomal dominant,2,6,5.0,615083.0,18653.0,D12.6,Disease
447896,Tremor-ataxia-central hypomyelination syndrome,"Childhood, Infancy",Autosomal recessive,2,7,7.0,607694.0,18656.0,E75.2,Clinical subtype
447893,Hypomyelination-cerebellar atrophy-hypoplasia of the corpus callosum syndrome,"Childhood, Infancy",Autosomal recessive,2,7,7.0,607694.0,18655.0,E75.2,Clinical subtype
447788,Cerebral visual impairment,"Infancy, Neonatal",Not applicable,2,8,5.0,,18649.0,H47.6,Clinical syndrome
447795,Lipoyl transferase 2 deficiency,No data available,No data available,3,0,5.0,617668.0,18651.0,E88.8,Biological anomaly
447774,Secondary sclerosing cholangitis,,Not applicable,3,0,5.0,,18647.0,K83.0,Disease
447784,Mitochondrial pyruvate carrier deficiency,Neonatal,Autosomal recessive,1,8,7.0,614741.0,13877.0,E74.4,Disease
447777,Keratocystic odontogenic tumor,,Not applicable,3,0,5.0,,18648.0,D16.4,Disease
447757,Autosomal dominant spastic paraplegia type 9B,"Adolescent, Adult, Infancy",Autosomal dominant,2,7,7.0,,18644.0,G11.4,Disease
447753,Autosomal dominant spastic paraplegia type 9A,"Adolescent, Adult, Infancy",Autosomal dominant,2,7,7.0,601162.0,11006.0,G11.4,Disease
447764,IgG4-related sclerosing cholangitis,,Not applicable,3,0,5.0,,18645.0,K83.0,Clinical subtype
447760,Autosomal recessive spastic paraplegia type 9B,"Childhood, Infancy",Autosomal recessive,2,7,7.0,616586.0,14702.0,G11.4,Disease
412066,PRKAR1B-related neurodegenerative dementia with intermediate filaments,Adult,Autosomal dominant,3,3,7.0,,18475.0,G31.8,Disease
412057,Autosomal recessive cerebellar ataxia due to STUB1 deficiency,"Adolescent, Adult, Childhood",Autosomal recessive,2,6,7.0,615768.0,14339.0,G11.1,Disease
412181,Epidermolysis bullosa simplex due to BP230 deficiency,Adult,Autosomal recessive,3,3,7.0,615425.0,14180.0,Q81.0,Disease
412069,AHDC1-related intellectual disability-obstructive sleep apnea-mild dysmorphism syndrome,Neonatal,Autosomal dominant,3,8,7.0,615829.0,14358.0,Q87.8,Malformation syndrome
412189,Epidermolysis bullosa simplex due to exophilin 5 deficiency,Childhood,Autosomal recessive,2,6,7.0,615028.0,14014.0,Q81.0,Disease
412217,Dystonia-aphonia syndrome,"Adolescent, Adult, Childhood, Infancy",Autosomal dominant,2,7,7.0,,18476.0,G24.8,Disease
412206,Primary failure of tooth eruption,,Autosomal dominant,3,0,7.0,125350.0,7434.0,K00.6,Disease
418959,Squamous cell carcinoma of the stomach,"Adult, Elderly",Not applicable,3,3,7.0,,6230.0,C16.8,Disease
418945,"Carcinoma of esophagus, salivary gland type","Adult, Elderly",Not applicable,3,3,7.0,,18480.0,C15.0,Disease
418951,Undifferentiated carcinoma of esophagus,"Adult, Elderly",Not applicable,3,3,7.0,,18481.0,C15.8,Disease
420259,Secondary pulmonary alveolar proteinosis,,Not applicable,3,0,5.0,,18483.0,J84.0,Disease
420179,Malan overgrowth syndrome,Infancy,"Autosomal dominant, Unknown",2,7,7.0,614753.0,13885.0,Q87.3,Malformation syndrome
415286,Bilirubin encephalopathy,"Infancy, Neonatal",Not applicable,2,8,5.0,,18477.0,P57,Clinical group
420789,Autoimmune encephalopathy with parasomnia and obstructive sleep apnea,"Adult, Elderly",Not applicable,3,3,7.0,,18489.0,G04.8,Disease
420794,Cono-spondylar dysplasia,"Antenatal, Infancy, Neonatal",Autosomal recessive,1,9,7.0,,18490.0,Q77.7,Malformation syndrome
420702,Autosomal recessive severe congenital neutropenia due to CSF3R deficiency,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,617014.0,14865.0,D70,Disease
420728,Combined oxidative phosphorylation defect type 20,Infancy,Autosomal recessive,2,7,7.0,615917.0,14397.0,E88.8,Disease
420733,Combined oxidative phosphorylation defect type 21,Neonatal,Autosomal recessive,1,8,7.0,615918.0,14398.0,E88.8,Disease
420741,RIDDLE syndrome,"Adolescent, Infancy",Autosomal recessive,2,7,7.0,611943.0,12764.0,D82.8,Malformation syndrome
420492,"Adult-onset cervical dystonia, DYT23 type",Adult,Autosomal dominant,3,3,7.0,614860.0,13928.0,G24.8,Disease
420485,Cranio-cervical dystonia with laryngeal and upper-limb involvement,"Adolescent, Adult, Childhood",Autosomal dominant,2,6,5.0,615034.0,14019.0,G24.8,Disease
420556,Visual snow syndrome,,Not applicable,3,0,5.0,,18486.0,H53.8,Disease
420402,Semicircular canal dehiscence syndrome,All ages,Not applicable,3,4,5.0,,18484.0,H83.8,Clinical syndrome
420429,"Glycogen storage disease due to acid maltase deficiency, late-onset","Adolescent, Adult",Autosomal recessive,3,5,4.0,232300.0,18485.0,E74.0,Clinical subtype
420611,Transient myeloproliferative syndrome,"Antenatal, Neonatal",Not applicable,3,9,5.0,159595.0,8040.0,D47.1,Disease
420584,Postaxial polydactyly-anterior pituitary anomalies-facial dysmorphism syndrome,"Antenatal, Neonatal",Autosomal dominant,3,9,7.0,615849.0,14369.0,Q87.8,Malformation syndrome
420699,Autosomal recessive severe congenital neutropenia due to CXCR2 deficiency,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,619407.0,18487.0,D70,Disease
420686,Woolly hair-palmoplantar keratoderma syndrome,"Childhood, Infancy, Neonatal",Autosomal recessive,1,8,7.0,616099.0,14492.0,Q82.8,Disease
420561,Temple-Baraitser syndrome,"Infancy, Neonatal",Autosomal dominant,2,8,7.0,611816.0,12735.0,Q87.2,Disease
420573,Severe combined immunodeficiency due to CTPS1 deficiency,"Childhood, Infancy, Neonatal",Autosomal recessive,1,8,7.0,615897.0,14391.0,D81.2,Disease
420566,Bleeding disorder due to CalDAG-GEFI deficiency,Infancy,Autosomal recessive,2,7,7.0,615888.0,14386.0,D69.1,Disease
423461,Mucolipidosis type III alpha/beta,"Adolescent, Adult, Childhood, Infancy, Neonatal",Autosomal recessive,1,8,3.0,252600.0,18931.0,E77.0,Clinical subtype
423470,Mucolipidosis type III gamma,,Autosomal recessive,3,0,5.0,252605.0,9652.0,E77.0,Clinical subtype
423454,Nail and teeth abnormalities-marginal palmoplantar keratoderma-oral hyperpigmentation syndrome,Infancy,Autosomal recessive,2,7,7.0,616029.0,14460.0,Q82.8,Disease
423384,Severe congenital neutropenia due to JAGN1 deficiency,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,616022.0,14456.0,D70,Disease
423296,Spinocerebellar ataxia type 38,Adult,Autosomal dominant,3,3,7.0,615957.0,14417.0,G11.8,Disease
423306,Microcephaly-short stature-intellectual disability-facial dysmorphism syndrome,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,,18494.0,Q87.1,Malformation syndrome
423717,Cutaneous larva migrans,All ages,Not applicable,3,4,5.0,,18500.0,B76.9,Disease
423693,Double outlet right ventricle with subaortic or doubly committed ventricular septal defect,,Multigenic/multifactorial,3,0,5.0,,18498.0,Q20.1,Clinical subtype
423712,"Double outlet right ventricle with atrioventricular septal defect, pulmonary stenosis, heterotaxy",,Multigenic/multifactorial,3,0,5.0,,18499.0,Q24.8,Clinical subtype
423479,X-linked intellectual disability-limb spasticity-retinal dystrophy-arginine vasopressin deficiency,"Antenatal, Neonatal",X-linked recessive,3,9,7.0,,18495.0,E79.8,Disease
423655,ARX-related encephalopathy-brain malformation spectrum,"Antenatal, Childhood, Infancy, Neonatal",,2,9,5.0,,,,Clinical group
422526,Hereditary clear cell renal cell carcinoma,Adult,Unknown,3,3,5.0,144700.0,18492.0,C64,Disease
423275,Spinocerebellar ataxia type 40,Adult,Autosomal dominant,3,3,7.0,616053.0,14475.0,G11.8,Disease
424065,Pancreatic solid pseudopapillary neoplasm,Adult,Not applicable,3,3,7.0,,18525.0,C25.8,Disease
424058,Intraductal papillary mucinous carcinoma of pancreas,Adult,Not applicable,3,3,7.0,,4285.0,C25.3,Disease
424080,Undifferentiated carcinoma with osteoclast-like giant cells of pancreas,Adult,Not applicable,3,3,7.0,,6479.0,C25.8,Disease
424073,Serous cystadenocarcinoma of pancreas,Adult,Not applicable,3,3,7.0,,3630.0,C25.7,Disease
424107,Congenital myopathy with myasthenic-like onset,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,,18528.0,G71.2,Disease
424099,Colobomatous microphthalmia-rhizomelic dysplasia syndrome,"Antenatal, Neonatal","Autosomal dominant, Autosomal recessive",1,9,7.0,615877.0,14380.0,Q87.5,Malformation syndrome
424261,TOR1AIP1-related limb-girdle muscular dystrophy,"Adolescent, Childhood",Autosomal recessive,2,6,7.0,617072.0,14900.0,G71.0,Disease
424016,Adenocarcinoma of the anal canal,Adult,Not applicable,3,3,7.0,,2735.0,C21.1,Disease
424027,Progressive myoclonic epilepsy type 8,"Adolescent, Childhood",Autosomal recessive,2,6,7.0,616230.0,14545.0,G40.3,Disease
424019,Squamous cell carcinoma of the anal canal,Adult,Not applicable,3,3,6.0,,4132.0,C21.1,Disease
424039,Squamous cell carcinoma of pancreas,Adult,Not applicable,3,3,7.0,,18521.0,C25.8,Disease
424053,Mucinous cystadenocarcinoma of the pancreas,Adult,Not applicable,3,3,7.0,,18523.0,C25.1,Disease
424046,Acinar cell carcinoma of pancreas,Adult,Not applicable,3,3,7.0,,6346.0,C25.2,Disease
423968,Squamous cell carcinoma of the small intestine,"Adult, Elderly",Not applicable,3,3,7.0,,18509.0,C17.8,Disease
423994,Squamous cell carcinoma of the colon,Adult,Not applicable,3,3,7.0,,18513.0,C18.9,Disease
424002,Squamous cell carcinoma of the rectum,Adult,Not applicable,3,3,7.0,,18515.0,C20,Disease
423786,Undifferentiated carcinoma of stomach,Adult,Not applicable,3,3,7.0,,18504.0,C16.4,Disease
423894,Microcephaly-complex motor and sensory axonal neuropathy syndrome,"Antenatal, Infancy, Neonatal",Autosomal recessive,1,9,7.0,,18507.0,G60.0,Disease
431140,X-linked colobomatous microphthalmia-microcephaly-intellectual disability-short stature syndrome,"Antenatal, Neonatal",X-linked recessive,3,9,7.0,300915.0,10485.0,Q87.0,Malformation syndrome
425120,STING-associated vasculopathy with onset in infancy,Infancy,Autosomal dominant,2,7,7.0,615934.0,14405.0,M35.8,Disease
424943,Adenocarcinoma of the liver and intrahepatic biliary tract,Adult,Not applicable,3,3,6.0,,18532.0,C22.0,Disease
424970,Undifferentiated carcinoma of liver and intrahepatic biliary tract,Adult,Not applicable,3,3,7.0,,18533.0,C22.0,Disease
424991,Adenocarcinoma of the gallbladder and extrahepatic biliary tract,Adult,Not applicable,3,3,4.0,,18536.0,C24.8,Disease
424996,Squamous cell carcinoma of gallbladder and extrahepatic biliary tract,Adult,Not applicable,3,3,7.0,,18537.0,C24.9,Disease
424975,Squamous cell carcinoma of liver and intrahepatic biliary tract,Adult,Not applicable,3,3,7.0,,18534.0,C22.0,Disease
424982,Biliary cystadenocarcinoma,Adult,Not applicable,3,3,7.0,,18535.0,C22.1,Disease
431361,Progressive encephalopathy with leukodystrophy due to DECR deficiency,"Infancy, Neonatal",Autosomal recessive,1,8,7.0,616034.0,14464.0,G31.8,Disease
431353,Pulmonary veno-occlusive disease and/or pulmonary capillary haemangiomatosis,All ages,,3,4,7.0,,18554.0,,Category
